"geographicAreaFS","Geographic Area","measuredItemFS","Item","measuredElementFS","Element","timePointYears","Year","Value","Status"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,4000,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,4000,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,4000,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2007,2007,4000,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2006,2006,3900,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2005,2005,3750,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2004,2004,3750,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2003,2003,3500,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2002,2002,3500,"C"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2001,2001,3200,"X"
25,"Solomon Islands",867,"Beef and Veal",31,"Actual Producing Factor",2000,2000,3300,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2013,2013,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2012,2012,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2011,2011,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2010,2010,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2009,2009,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2008,2008,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2007,2007,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2006,2006,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2005,2005,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2004,2004,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2003,2003,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2002,2002,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2001,2001,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",41,"Productivity Indicator",2000,2000,1850,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2013,2013,740,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2012,2012,740,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2011,2011,740,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2010,2010,740,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2009,2009,740,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2008,2008,740,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2007,2007,740,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2006,2006,721.5,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2005,2005,693.75,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2004,2004,693.75,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2003,2003,647.5,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2002,2002,647.5,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2001,2001,592,"C"
25,"Solomon Islands",867,"Beef and Veal",51,"Output",2000,2000,610.5,"C"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2013,2013,741,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2012,2012,741,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2011,2011,741,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2010,2010,744,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2009,2009,749,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2008,2008,751,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2007,2007,760,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2006,2006,721.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2005,2005,720.75,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2004,2004,714.75,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2003,2003,665.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2002,2002,675.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2001,2001,592,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",2000,2000,610.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1999,1999,610.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1998,1998,610.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1997,1997,630.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1996,1996,610.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1995,1995,610.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1994,1994,615.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1993,1993,630.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1992,1992,630.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1991,1991,650.5,"B"
25,"Solomon Islands",867,"Beef and Veal",141,"Food",1990,1990,650.5,"B"
201,"Somalia",866,"Cattle",11,"Initial Existence",2013,2013,4870000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2012,2012,4870000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2011,2011,4850000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2010,2010,4800000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2009,2009,4780000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2008,2008,4800000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2007,2007,4815000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2006,2006,5350000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2005,2005,5500000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2004,2004,5400000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2003,2003,5350000,"F"
201,"Somalia",866,"Cattle",11,"Initial Existence",2002,2002,5319000,"*"
201,"Somalia",866,"Cattle",11,"Initial Existence",2001,2001,5256000,
201,"Somalia",866,"Cattle",11,"Initial Existence",2000,2000,5139000,
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2013,2013,550000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2012,2012,544000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2011,2011,542000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2010,2010,538000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2009,2009,530000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2008,2008,535000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2007,2007,540000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2006,2006,600000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2005,2005,615000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2004,2004,590000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2003,2003,580000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2002,2002,560000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2001,2001,570000,"F"
201,"Somalia",866,"Cattle",131,"Reemployment Same Sector",2000,2000,560000,"F"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2013,2013,550000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2012,2012,544000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2011,2011,542000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,538000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,530000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,535000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2007,2007,540000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2006,2006,600000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2005,2005,615000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2004,2004,590000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2003,2003,580000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2002,2002,560000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2001,2001,570000,"C"
201,"Somalia",867,"Beef and Veal",31,"Actual Producing Factor",2000,2000,560000,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2013,2013,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2012,2012,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2011,2011,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2010,2010,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2009,2009,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2008,2008,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2007,2007,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2006,2006,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2005,2005,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2004,2004,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2003,2003,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2002,2002,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2001,2001,1100,"C"
201,"Somalia",867,"Beef and Veal",41,"Productivity Indicator",2000,2000,1100,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2013,2013,60500,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2012,2012,59840,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2011,2011,59620,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2010,2010,59180,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2009,2009,58300,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2008,2008,58850,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2007,2007,59400,"F"
201,"Somalia",867,"Beef and Veal",51,"Output",2006,2006,66000,"F"
201,"Somalia",867,"Beef and Veal",51,"Output",2005,2005,67650,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2004,2004,64900,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2003,2003,63800,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2002,2002,61600,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2001,2001,62700,"C"
201,"Somalia",867,"Beef and Veal",51,"Output",2000,2000,61600,"C"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2013,2013,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2012,2012,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2011,2011,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2010,2010,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2009,2009,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2008,2008,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2007,2007,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2006,2006,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2005,2005,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2004,2004,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2003,2003,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2002,2002,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2001,2001,0,"M"
201,"Somalia",867,"Beef and Veal",131,"Reemployment Same Sector",2000,2000,0,"M"
201,"Somalia",867,"Beef and Veal",141,"Food",2013,2013,60462,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2012,2012,59802,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2011,2011,59582,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2010,2010,59180,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2009,2009,58219,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2008,2008,58769,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2007,2007,59100,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2006,2006,66000,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2005,2005,67650,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2004,2004,64900,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2003,2003,63796,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2002,2002,61600,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2001,2001,62700,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",2000,2000,61600,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1999,1999,58300,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1998,1998,61600,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1997,1997,60500,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1996,1996,53900,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1995,1995,49500,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1994,1994,44000,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1993,1993,41800,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1992,1992,36300,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1991,1991,40700,"B"
201,"Somalia",867,"Beef and Veal",141,"Food",1990,1990,46200,"B"
202,"South Africa",866,"Cattle",11,"Initial Existence",2013,2013,14000000,"F"
202,"South Africa",866,"Cattle",11,"Initial Existence",2012,2012,13887898,
202,"South Africa",866,"Cattle",11,"Initial Existence",2011,2011,13688328,
202,"South Africa",866,"Cattle",11,"Initial Existence",2010,2010,13731044,
202,"South Africa",866,"Cattle",11,"Initial Existence",2009,2009,13761161,
202,"South Africa",866,"Cattle",11,"Initial Existence",2008,2008,13865431,
202,"South Africa",866,"Cattle",11,"Initial Existence",2007,2007,13911358,
202,"South Africa",866,"Cattle",11,"Initial Existence",2006,2006,13532000,
202,"South Africa",866,"Cattle",11,"Initial Existence",2005,2005,13790000,
202,"South Africa",866,"Cattle",11,"Initial Existence",2004,2004,13512000,
202,"South Africa",866,"Cattle",11,"Initial Existence",2003,2003,13538000,
202,"South Africa",866,"Cattle",11,"Initial Existence",2002,2002,13635000,
202,"South Africa",866,"Cattle",11,"Initial Existence",2001,2001,13500000,
202,"South Africa",866,"Cattle",11,"Initial Existence",2000,2000,13600000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2013,2013,2982000,"F"
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2012,2012,2960000,"F"
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2011,2011,2915000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2010,2010,2899000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2009,2009,2873000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2008,2008,2906000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2007,2007,3097000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2006,2006,3053000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2005,2005,2785000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2004,2004,2675000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2003,2003,2517000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2002,2002,2536000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2001,2001,2221000,
202,"South Africa",866,"Cattle",131,"Reemployment Same Sector",2000,2000,2717000,
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2013,2013,2982000,"C"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2012,2012,2960000,"C"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2011,2011,2915000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,2899000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,2873000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,2906000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2007,2007,3097000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2006,2006,3053000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2005,2005,2785000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2004,2004,2675000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2003,2003,2517000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2002,2002,2536000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2001,2001,2221000,"/"
202,"South Africa",867,"Beef and Veal",31,"Actual Producing Factor",2000,2000,2717000,"/"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2013,2013,2853.7894,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2012,2012,2851.01014,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2011,2011,2842.56947,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2010,2010,2923.5633,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2009,2009,2684.685,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2008,2008,2694.70062,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2007,2007,2599.28964,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2006,2006,2632.88569,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2005,2005,2531.23877,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2004,2004,2448.37383,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2003,2003,2423.52006,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2002,2002,2263.40694,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2001,2001,2363.80009,"C"
202,"South Africa",867,"Beef and Veal",41,"Productivity Indicator",2000,2000,2300.33125,"C"
202,"South Africa",867,"Beef and Veal",51,"Output",2013,2013,851000,"F"
202,"South Africa",867,"Beef and Veal",51,"Output",2012,2012,843899,
202,"South Africa",867,"Beef and Veal",51,"Output",2011,2011,828609,
202,"South Africa",867,"Beef and Veal",51,"Output",2010,2010,847541,
202,"South Africa",867,"Beef and Veal",51,"Output",2009,2009,771310,
202,"South Africa",867,"Beef and Veal",51,"Output",2008,2008,783080,
202,"South Africa",867,"Beef and Veal",51,"Output",2007,2007,805000,"F"
202,"South Africa",867,"Beef and Veal",51,"Output",2006,2006,803820,
202,"South Africa",867,"Beef and Veal",51,"Output",2005,2005,704950,
202,"South Africa",867,"Beef and Veal",51,"Output",2004,2004,654940,
202,"South Africa",867,"Beef and Veal",51,"Output",2003,2003,610000,
202,"South Africa",867,"Beef and Veal",51,"Output",2002,2002,574000,
202,"South Africa",867,"Beef and Veal",51,"Output",2001,2001,525000,
202,"South Africa",867,"Beef and Veal",51,"Output",2000,2000,625000,
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2013,2013,20000,"T"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2012,2012,20000,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2011,2011,20000,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2010,2010,20000,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2009,2009,18000,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2008,2008,19400,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2007,2007,24000,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2006,2006,18900,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2005,2005,18900,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2004,2004,17800,"F"
202,"South Africa",867,"Beef and Veal",131,"Reemployment Same Sector",2003,2003,13500,"F"
